SPA Height1,121,n/a,48,33,28,111,46,15,10,9,128,39,5,32,98,66,80,17,5,68,78,47,34,32,5,158,n/a,n/a,51,n/a,181,20,24,29,n/a,104,42,n/a,n/a,n/a,n/a,25,6,43,34,84,37,13,30,n/a,168,10,24,6,n/a,67,58,37,34,
SPA Height2,119,n/a,48,35,25,108,20,7,8,5,101,27,27,29,118,101,83,15,22,61,14,28,41,24,31,161,n/a,n/a,51,n/a,147,29,21,31,n/a,82,49,n/a,n/a,n/a,n/a,27,27,41,31,93,36,10,31,n/a,187,32,13,10,n/a,84,45,43,33,
SPA Height3,133,n/a,52,35,35,136,31,4,23,27,117,24,30,31,90,112,89,22,11,31,72,55,35,3,27,160,n/a,n/a,57,n/a,6,19,20,21,n/a,68,48,n/a,n/a,n/a,n/a,3,11,34,24,85,32,4,30,n/a,129,32,21,21,n/a,132,28,49,41,
SPA Height4,107,n/a,40,30,42,129,50,9,29,30,131,35,19,38,52,90,79,21,18,63,45,32,48,9,8,170,n/a,n/a,46,n/a,4,17,24,29,n/a,61,47,n/a,n/a,n/a,n/a,15,4,40,25,91,32,31,32,n/a,18,32,18,23,n/a,7,49,46,39,
SPA Height5,139,n/a,38,40,32,101,18,20,21,19,102,41,21,36,83,88,78,22,15,34,81,49,32,21,29,104,n/a,n/a,48,n/a,143,21,20,34,n/a,115,41,n/a,n/a,n/a,n/a,29,23,39,3,81,41,31,30,n/a,135,35,14,9,n/a,12,44,49,27,
SPA Height6,138,n/a,28,35,25,112,61,22,18,21,129,36,19,31,110,80,91,14,23,63,135,48,50,26,18,151,n/a,n/a,43,n/a,180,27,19,33,n/a,105,41,n/a,n/a,n/a,n/a,26,6,42,23,16,42,23,13,n/a,27,38,26,10,n/a,91,40,47,28,
SPA Height7,141,n/a,47,37,21,92,45,10,28,3,109,23,21,33,90,78,90,26,21,61,96,42,18,28,29,161,n/a,n/a,47,n/a,181,20,24,20,n/a,115,45,n/a,n/a,n/a,n/a,24,12,27,39,82,41,32,23,n/a,177,29,7,19,n/a,90,53,31,31,
SPA Height8,120,n/a,48,31,46,91,34,8,30,21,135,32,3,35,64,80,91,21,22,29,99,43,55,29,9,166,n/a,n/a,50,n/a,144,21,23,19,n/a,110,46,n/a,n/a,n/a,n/a,31,17,36,35,85,38,30,28,n/a,143,36,18,7,n/a,69,62,30,48,
SPA Height9,118,n/a,39,34,33,113,41,17,26,33,149,31,17,37,63,111,82,15,27,30,93,48,37,18,32,160,n/a,n/a,53,n/a,101,26,18,36,n/a,69,41,n/a,n/a,n/a,n/a,23,13,31,12,80,14,31,10,n/a,45,27,21,12,n/a,104,56,36,29,
SPA Height10,110,n/a,36,34,41,109,58,5,32,29,187,35,44,34,70,100,91,14,6,49,9,46,36,33,10,101,n/a,n/a,34,n/a,n/a,30,16,28,n/a,67,39,n/a,n/a,n/a,n/a,26,4,32,15,14,10,42,40,n/a,175,30,18,8,,119,32,40,41,
